account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC018928,Bernd-Dieter Pergande,18928,Privatkunde,Energy,GoetheRing 94,Berlin,East,10684,Partner,310720,1,2023-05-20
ACC018929,Wulf Pölitz,18929,Privatkunde,Energy,BirkenPlatz 1,Ulm,South,89667,Partner,46530,1,2023-10-11
ACC018930,Trub Mans OHG mbH,18930,Kleingewerbe,Energy,MarktWeg 140,Berlin,East,10584,Partner,4276638,10,2022-06-03
ACC018931,Weiß Eberth AG & Co. KG,18931,Kleingewerbe,Energy,GoethePlatz 52,Dortmund,West,44822,Kunde,3671605,100,2020-11-04
ACC018932,Dr. Florence Schenk,18932,Gewerbekunde,Energy,BeethovenStraße 12,München,South,80588,Interessent,1892570,10,2022-08-14
ACC018933,Guiseppe Eckbauer,18933,Privatkunde,Energy,BlumenGasse 18,Hamburg,North,20447,Kunde,213671,1,2021-03-07
ACC018934,Dr. Jens Döring MBA.,18934,Privatkunde,Energy,SchulRing 89,Hamburg,North,20557,Kunde,325341,1,2023-09-01
ACC018935,Ing. Reinhild Weiß,18935,Kleingewerbe,Energy,WiesenWeg 103,Berlin,East,10479,Kunde,4622355,100,2021-04-26
ACC018936,Ingo Niemeier,18936,Privatkunde,Energy,BlumenWeg 98,München,South,80713,Interessent,463236,1,2022-06-22
ACC018937,Arno Haering B.Sc.,18937,Privatkunde,Energy,BrunnenRing 67,Augsburg,South,86510,Kunde,186549,1,2021-02-04
ACC018938,Tatjana Hoffmann B.A.,18938,Gewerbekunde,Energy,SchulGasse 131,Hamburg,North,20408,Kunde,2420461,100,2020-04-29
ACC018939,Henck GmbH,18939,Kleingewerbe,Energy,SeeGasse 133,Dresden,East,01604,Kunde,1519527,25,2023-06-19
ACC018940,Olaf Weimer-Niemeier,18940,Privatkunde,Energy,SchillerPlatz 124,München,South,80763,Partner,311504,1,2023-11-18
ACC018941,Dr. Rahel Kaul,18941,Privatkunde,Energy,RathausPlatz 27,Aachen,West,52527,Interessent,249172,1,2023-02-18
ACC018942,Lucia Hentschel,18942,Privatkunde,Energy,SeeGasse 78,Bochum,West,44698,Interessent,436611,1,2023-07-12
ACC018943,Dipl.-Ing. Margrit Koch II B.Sc.,18943,Privatkunde,Energy,MondGasse 55,Jena,East,07896,Kunde,19595,1,2020-05-02
ACC018944,Pohl AG & Co. KG,18944,Gewerbekunde,Energy,RathausWeg 130,Augsburg,South,86199,Partner,3017714,5,2021-11-25
ACC018945,Mälzer Weller GmbH & Co. KG,18945,Kleingewerbe,Energy,EichenAllee 131,Essen,West,45768,Kunde,3554678,25,2023-06-23
ACC018946,Barbara Kraus,18946,Privatkunde,Energy,MozartStraße 126,Bochum,West,44501,Partner,42852,1,2020-02-20
ACC018947,Schenk AG,18947,Kleingewerbe,Energy,MarktRing 144,Hannover,North,30328,Interessent,3478668,25,2021-01-16
ACC018948,Christa-Maria Möchlichen B.Sc.,18948,Kleingewerbe,Energy,SternWeg 46,Braunschweig,North,38629,Partner,2701826,25,2021-01-31
ACC018949,Elif Reinhardt,18949,Privatkunde,Energy,SeeGasse 103,Berlin,East,10957,Partner,272301,1,2021-02-16
ACC018950,Harro Gerlach B.Sc.,18950,Privatkunde,Energy,HeidePlatz 86,Berlin,East,10439,Partner,196378,1,2021-09-07
ACC018951,Friedrich Eberhardt B.A.,18951,Privatkunde,Energy,MozartAllee 68,Würzburg,South,97930,Partner,280579,1,2023-09-04
ACC018952,Alicja Graf,18952,Privatkunde,Energy,SonnenRing 94,Bonn,West,53989,Interessent,31803,1,2020-09-04
ACC018953,Frieder Kühnert B.Sc.,18953,Privatkunde,Energy,SternGasse 47,Bonn,West,53854,Partner,358241,1,2022-08-28
ACC018954,Ing. Lilian Liebelt MBA.,18954,Privatkunde,Energy,BrunnenGasse 19,Duisburg,West,47463,Partner,455433,1,2023-10-27
ACC018955,Ingelore Jacobi Jäckel,18955,Privatkunde,Energy,LindenRing 143,Duisburg,West,47754,Interessent,266375,1,2021-07-22
ACC018956,Hiltrud Thies,18956,Privatkunde,Energy,ParkPlatz 19,Berlin,East,10196,Partner,381697,1,2020-08-14
ACC018957,Filiz Trommler,18957,Privatkunde,Energy,WaldWeg 14,Nürnberg,South,90617,Partner,144961,1,2023-04-23
ACC018958,Kati Faust,18958,Privatkunde,Energy,LindenGasse 91,Duisburg,West,47116,Partner,448673,1,2023-12-28
ACC018959,Joachim Niemeier,18959,Privatkunde,Energy,HeideGasse 58,Essen,West,45913,Interessent,32814,1,2021-03-23
ACC018960,Leonid Roht B.A.,18960,Privatkunde,Energy,TannenRing 47,Ulm,South,89433,Interessent,473218,1,2022-10-28
ACC018961,Rafael Eckbauer,18961,Privatkunde,Energy,BergPlatz 53,Augsburg,South,86289,Partner,473512,1,2020-01-13
ACC018962,Thekla Junk,18962,Privatkunde,Energy,SonnenRing 9,Bonn,West,53662,Kunde,347714,1,2022-07-28
ACC018963,Dipl.-Ing. Ernestine Benthin B.Eng.,18963,Privatkunde,Energy,BlumenPlatz 90,München,South,80747,Interessent,321658,1,2023-10-02
ACC018964,Elmar Wilmsen,18964,Privatkunde,Energy,TalStraße 109,Augsburg,South,86835,Kunde,459688,1,2023-08-08
ACC018965,Gustav Bolzmann,18965,Privatkunde,Energy,TalStraße 50,Chemnitz,East,09125,Kunde,38728,1,2021-01-19
ACC018966,Jessel e.G.,18966,Kleingewerbe,Energy,BrunnenRing 7,Bonn,West,53505,Partner,1920064,50,2022-09-24
ACC018967,Gunhild Bloch-Ritter,18967,Privatkunde,Energy,SternRing 58,Berlin,East,10952,Interessent,387872,1,2023-06-21
ACC018968,Spieß,18968,Kleingewerbe,Energy,HeideStraße 123,Berlin,East,10852,Kunde,4327681,10,2021-10-20
ACC018969,Junitz Süßebier GmbH & Co. KG,18969,Kleingewerbe,Energy,LindenWeg 69,München,South,80583,Partner,2536859,5,2021-07-25
ACC018970,Univ.Prof. Natalja Hartmann,18970,Kleingewerbe,Energy,BergPlatz 40,Augsburg,South,86104,Kunde,2524767,50,2021-06-12
ACC018971,Ing. Evelyne Naser MBA.,18971,Privatkunde,Energy,BahnhofStraße 68,Münster,West,48395,Interessent,106701,1,2021-02-20
ACC018972,Ercan Jäntsch,18972,Privatkunde,Energy,RathausAllee 25,Stuttgart,South,70368,Kunde,436960,1,2020-12-18
ACC018973,Darko Kambs,18973,Privatkunde,Energy,MarktRing 70,München,South,80753,Interessent,111053,1,2021-04-15
ACC018974,Univ.Prof. Rolf Pohl B.A.,18974,Privatkunde,Energy,SonnenStraße 65,Berlin,East,10570,Kunde,56850,1,2022-06-26
ACC018975,Solveig Christoph,18975,Privatkunde,Energy,BergPlatz 114,München,South,80389,Interessent,154774,1,2022-08-17
ACC018976,Löffler GmbH,18976,Kleingewerbe,Energy,RathausAllee 62,Aachen,West,52476,Kunde,2475514,100,2022-09-23
ACC018977,Ernst Schmidt Stiftung & Co. KGaA,18977,Kleingewerbe,Energy,SonnenGasse 38,Duisburg,West,47993,Kunde,4066991,25,2023-05-23
ACC018978,Scholl,18978,Kleingewerbe,Energy,RosenPlatz 92,Aachen,West,52445,Interessent,4632667,50,2022-03-18
ACC018979,Hilde Kranz B.Eng.,18979,Privatkunde,Energy,HeideWeg 33,Bremen,North,28394,Kunde,238799,1,2021-04-07
ACC018980,Dr. Viviane Trüb,18980,Privatkunde,Energy,KirchWeg 32,Wuppertal,West,42917,Kunde,106901,1,2020-11-15
ACC018981,Thaddäus Linke,18981,Privatkunde,Energy,MozartGasse 22,Leipzig,East,04853,Interessent,432572,1,2022-10-25
ACC018982,Schüler Binner GbR,18982,Gewerbekunde,Energy,BeethovenRing 117,Dortmund,West,44909,Partner,2829987,25,2020-12-16
ACC018983,Dr. Hans-H. Mans MBA.,18983,Privatkunde,Energy,SonnenRing 87,Berlin,East,10823,Interessent,389916,1,2021-03-22
ACC018984,Elizabeth Jockel B.Sc.,18984,Kleingewerbe,Energy,BahnhofRing 139,Rostock,North,18654,Partner,4832154,10,2023-08-30
ACC018985,Stephen Wähner,18985,Privatkunde,Energy,EichenPlatz 102,Karlsruhe,South,76837,Partner,361929,1,2021-07-14
ACC018986,Dana Sauer,18986,Privatkunde,Energy,TalRing 19,Köln,West,50141,Interessent,216023,1,2022-09-03
ACC018987,Frau Nermin Wirth B.Sc.,18987,Privatkunde,Energy,WaldGasse 83,Münster,West,48530,Partner,153485,1,2022-10-01
ACC018988,Univ.Prof. Andrzej Aumann,18988,Privatkunde,Energy,KirchRing 114,Chemnitz,East,09580,Interessent,212909,1,2020-04-30
ACC018989,Micha Höfig B.Sc.,18989,Privatkunde,Energy,BahnhofStraße 70,München,South,80680,Partner,342333,1,2022-11-21
ACC018990,Ing. Paul Wende B.A.,18990,Kleingewerbe,Energy,BeethovenGasse 136,Köln,West,50248,Kunde,979004,50,2022-04-01
ACC018991,Univ.Prof. Maritta Drewes MBA.,18991,Privatkunde,Energy,BeethovenStraße 23,Leipzig,East,04517,Partner,109881,1,2021-04-18
ACC018992,Striebitz Stiftung & Co. KGaA,18992,Kleingewerbe,Energy,BeethovenWeg 31,Berlin,East,10725,Partner,4401128,5,2021-11-03
ACC018993,Ryszard Bloch-Hahn,18993,Privatkunde,Energy,SonnenRing 148,Nürnberg,South,90175,Kunde,124795,1,2023-07-01
ACC018994,Stadelmann AG,18994,Kleingewerbe,Energy,MondAllee 89,Dortmund,West,44211,Kunde,4013102,25,2023-01-08
ACC018995,Dipl.-Ing. Heide-Marie Holzapfel,18995,Privatkunde,Energy,SchulPlatz 3,München,South,80536,Partner,218410,1,2023-07-29
ACC018996,Univ.Prof. Gordana Dietz,18996,Privatkunde,Energy,ParkWeg 120,Aachen,West,52936,Partner,150503,1,2021-06-06
ACC018997,Ivana Pechel,18997,Privatkunde,Energy,BirkenPlatz 124,Berlin,East,10603,Partner,368963,1,2020-09-24
ACC018998,Ortmann,18998,Kleingewerbe,Energy,BirkenAllee 144,München,South,80976,Kunde,4436547,25,2020-09-10
ACC018999,Karoline Rogner B.Eng.,18999,Privatkunde,Energy,ParkPlatz 131,Köln,West,50901,Partner,490262,1,2023-03-12
ACC019000,Silva Otto,19000,Privatkunde,Energy,SonnenAllee 51,Nürnberg,South,90345,Kunde,129156,1,2022-08-04
ACC019001,Prof. Nada Klemm MBA.,19001,Privatkunde,Energy,ParkPlatz 22,Magdeburg,East,39796,Kunde,225784,1,2021-02-24
ACC019002,Frau Asta Hornich B.Sc.,19002,Privatkunde,Energy,TalRing 55,Hamburg,North,20642,Kunde,448788,1,2023-07-05
ACC019003,Trude Schleich B.Eng.,19003,Privatkunde,Energy,BergAllee 97,München,South,80821,Kunde,309346,1,2020-06-09
ACC019004,Frau Maren Schmidtke,19004,Privatkunde,Energy,MarktWeg 69,Kiel,North,24532,Kunde,28398,1,2023-01-15
ACC019005,Vitus Kohl,19005,Privatkunde,Energy,EichenGasse 80,Hamburg,North,20460,Kunde,145981,1,2023-11-07
ACC019006,Dr. Marco Trupp,19006,Privatkunde,Energy,BirkenGasse 90,München,South,80132,Kunde,98604,1,2020-04-09
ACC019007,Apollonia Bärer,19007,Privatkunde,Energy,SeeStraße 46,Berlin,East,10350,Partner,475679,1,2020-06-02
ACC019008,Willi Eimer MBA.,19008,Privatkunde,Energy,GoetheStraße 92,Karlsruhe,South,76375,Interessent,307112,1,2020-12-16
ACC019009,Hedwig Pölitz-Löffler,19009,Gewerbekunde,Energy,BrunnenPlatz 123,Köln,West,50671,Partner,3514059,10,2023-08-26
ACC019010,Camilla Bähr,19010,Privatkunde,Energy,BergStraße 146,Aachen,West,52487,Kunde,151575,1,2023-03-18
ACC019011,Erdal Gotthard,19011,Privatkunde,Energy,TalRing 145,Braunschweig,North,38732,Kunde,203194,1,2020-02-03
ACC019012,Vera Kabus-Bonbach,19012,Privatkunde,Energy,WaldWeg 90,Freiburg,South,79343,Partner,152290,1,2021-10-18
ACC019013,Heidrich,19013,Kleingewerbe,Energy,RathausGasse 20,Chemnitz,East,09976,Kunde,182389,10,2020-09-02
ACC019014,Theobald Junck,19014,Privatkunde,Energy,LindenWeg 133,Kiel,North,24554,Partner,252435,1,2022-08-29
ACC019015,Heß AG,19015,Kleingewerbe,Energy,BrunnenWeg 66,Chemnitz,East,09929,Kunde,3511064,100,2020-08-23
ACC019016,Franz-Xaver Wende,19016,Kleingewerbe,Energy,HauptWeg 11,Leipzig,East,04428,Kunde,1601885,10,2022-05-09
ACC019017,Herr Patric Margraf,19017,Kleingewerbe,Energy,BirkenGasse 93,Nürnberg,South,90137,Interessent,4908995,25,2021-01-11
ACC019018,Köster Dehmel e.V.,19018,Kleingewerbe,Energy,WiesenRing 121,Köln,West,50231,Interessent,4008800,50,2020-04-16
ACC019019,Dr. Gunter Gieß B.Eng.,19019,Privatkunde,Energy,HauptWeg 58,Berlin,East,10399,Interessent,347156,1,2021-11-01
ACC019020,Ivanka Mälzer,19020,Privatkunde,Energy,SternAllee 138,Nürnberg,South,90522,Interessent,124114,1,2021-12-12
ACC019021,Falko Trub,19021,Privatkunde,Energy,BirkenStraße 59,Nürnberg,South,90468,Partner,155407,1,2021-06-15
ACC019022,Univ.Prof. Annegrete Becker,19022,Privatkunde,Energy,MozartGasse 56,München,South,80800,Interessent,392886,1,2021-11-08
ACC019023,Hiller,19023,Gewerbekunde,Energy,BeethovenStraße 54,Aachen,West,52579,Kunde,2481958,5,2021-12-22
ACC019024,Stiffel,19024,Kleingewerbe,Energy,BahnhofStraße 62,Stuttgart,South,70918,Interessent,4755755,50,2022-11-11
ACC019025,Gehringer,19025,Gewerbekunde,Energy,BlumenAllee 88,Bonn,West,53825,Kunde,195852,50,2020-08-24
ACC019026,Frau Felicia Wirth B.Eng.,19026,Kleingewerbe,Energy,BeethovenRing 126,Berlin,East,10905,Kunde,3694535,50,2023-01-06
ACC019027,Johannes Löffler MBA.,19027,Privatkunde,Energy,HeideRing 90,Würzburg,South,97452,Partner,131188,1,2020-06-25
ACC019028,Annegret Fechner-Täsche,19028,Privatkunde,Energy,BlumenGasse 50,Berlin,East,10436,Interessent,36476,1,2020-07-22
ACC019029,Henri Noack MBA.,19029,Privatkunde,Energy,BrunnenGasse 103,München,South,80347,Interessent,51597,1,2022-05-09
ACC019030,Björn Schuster-Gunpf,19030,Privatkunde,Energy,TalAllee 97,Stuttgart,South,70711,Kunde,258964,1,2023-02-09
ACC019031,Fatma Schüler,19031,Privatkunde,Energy,RosenRing 71,Aachen,West,52697,Partner,467322,1,2023-03-09
ACC019032,Kusch Weitzel AG,19032,Kleingewerbe,Energy,RosenWeg 15,Berlin,East,10938,Kunde,1632234,25,2021-07-02
ACC019033,Mirella Heidrich,19033,Privatkunde,Energy,TannenPlatz 17,Berlin,East,10337,Kunde,190001,1,2021-10-09
ACC019034,Kaul Stiftung & Co. KGaA,19034,Kleingewerbe,Energy,BlumenGasse 8,Karlsruhe,South,76521,Interessent,353187,100,2022-05-02
ACC019035,Volker Stadelmann B.A.,19035,Privatkunde,Energy,WaldRing 85,Hamburg,North,20224,Kunde,339692,1,2022-01-30
ACC019036,Jähn,19036,Kleingewerbe,Energy,TannenStraße 45,Essen,West,45485,Kunde,2215690,50,2022-06-22
ACC019037,Segebahn,19037,Kleingewerbe,Energy,MarktGasse 11,Rostock,North,18552,Partner,4902791,100,2020-11-16
ACC019038,Eleni Bolzmann,19038,Privatkunde,Energy,BahnhofAllee 6,Berlin,East,10984,Partner,286103,1,2023-09-05
ACC019039,Herr Alexei Pölitz,19039,Privatkunde,Energy,TalRing 117,Berlin,East,10698,Kunde,45190,1,2022-12-09
ACC019040,Leokadia Berger,19040,Privatkunde,Energy,HauptWeg 19,Augsburg,South,86405,Partner,471630,1,2023-01-15
ACC019041,Angelina Wulff,19041,Privatkunde,Energy,LindenAllee 118,Ingolstadt,South,85761,Partner,295391,1,2021-04-16
ACC019042,Swen Gertz,19042,Privatkunde,Energy,BrunnenAllee 129,Berlin,East,10885,Kunde,231731,1,2023-05-31
ACC019043,Aynur Stey,19043,Privatkunde,Energy,KirchGasse 15,Hamburg,North,20294,Interessent,192496,1,2022-01-03
ACC019044,Aloisia Hande MBA.,19044,Privatkunde,Energy,HauptRing 134,Braunschweig,North,38802,Interessent,367938,1,2022-05-28
ACC019045,Claudia Henk,19045,Kleingewerbe,Energy,BlumenGasse 57,Regensburg,South,93131,Kunde,3925760,25,2023-06-26
ACC019046,Univ.Prof. Elfi Harloff B.Sc.,19046,Privatkunde,Energy,BlumenPlatz 45,Nürnberg,South,90560,Partner,274772,1,2023-01-23
ACC019047,Georgios Schulz B.A.,19047,Kleingewerbe,Energy,SchillerGasse 32,Dresden,East,01127,Interessent,4932432,5,2023-07-19
ACC019048,Annamaria Hornich,19048,Privatkunde,Energy,BrunnenRing 3,Bremen,North,28132,Partner,302070,1,2022-01-24
ACC019049,Bettina Peukert MBA.,19049,Privatkunde,Energy,RosenPlatz 35,Berlin,East,10879,Kunde,146097,1,2020-02-14
ACC019050,Cathrin Bruder-Werner,19050,Privatkunde,Energy,MarktGasse 126,Karlsruhe,South,76442,Kunde,361703,1,2021-06-10
ACC019051,Dipl.-Ing. Lissi Sorgatz B.Eng.,19051,Kleingewerbe,Energy,BrunnenWeg 20,Berlin,East,10781,Partner,4712340,50,2022-09-10
ACC019052,Wolf-Rüdiger Segebahn-Schmidt,19052,Privatkunde,Energy,SternAllee 112,Hamburg,North,20296,Partner,359446,1,2023-10-05
ACC019053,Herr Alfons Döhn,19053,Privatkunde,Energy,BahnhofRing 109,Berlin,East,10210,Partner,90511,1,2022-02-12
ACC019054,Dr. Jelena Hethur B.A.,19054,Privatkunde,Energy,MondRing 21,Augsburg,South,86684,Interessent,408994,1,2021-01-03
ACC019055,Nils Karge,19055,Privatkunde,Energy,BrunnenWeg 36,Stuttgart,South,70530,Kunde,294443,1,2023-02-24
ACC019056,Tony Naser,19056,Privatkunde,Energy,SternPlatz 34,München,South,80387,Interessent,183515,1,2023-06-23
ACC019057,Alexa Wagenknecht,19057,Privatkunde,Energy,SonnenStraße 63,Duisburg,West,47537,Kunde,164186,1,2021-07-28
ACC019058,Univ.Prof. Laila Linke B.A.,19058,Privatkunde,Energy,BlumenGasse 84,Berlin,East,10929,Partner,64908,1,2020-05-27
ACC019059,Enno Fechner,19059,Privatkunde,Energy,EichenPlatz 28,München,South,80578,Partner,485492,1,2021-02-27
ACC019060,Marlen Bonbach,19060,Privatkunde,Energy,ParkPlatz 62,Braunschweig,North,38232,Kunde,83169,1,2021-08-09
ACC019061,Liesa Krebs,19061,Privatkunde,Energy,MozartAllee 10,Hamburg,North,20862,Partner,246374,1,2022-07-13
ACC019062,Luciano Lindner,19062,Gewerbekunde,Energy,SonnenWeg 11,Potsdam,East,14927,Kunde,2309033,50,2020-03-23
ACC019063,Antonia Schmidt,19063,Privatkunde,Energy,SchillerAllee 51,Berlin,East,10322,Partner,155531,1,2020-10-12
ACC019064,Hedwig Geißler-Nerger,19064,Privatkunde,Energy,LindenGasse 29,Köln,West,50459,Interessent,249109,1,2023-09-25
ACC019065,Frederic Killer,19065,Gewerbekunde,Energy,BrunnenGasse 146,Augsburg,South,86993,Interessent,4245242,50,2023-12-11
ACC019066,Frau Hildegund Junck MBA.,19066,Gewerbekunde,Energy,SeeWeg 122,Osnabrück,North,49528,Interessent,4610814,5,2023-12-01
ACC019067,Dr. Selma Winkler,19067,Privatkunde,Energy,MarktWeg 81,Magdeburg,East,39876,Partner,190041,1,2022-12-31
ACC019068,Heinz-Wilhelm Pergande B.Eng.,19068,Gewerbekunde,Energy,HeideRing 103,Nürnberg,South,90945,Kunde,3520765,50,2020-07-16
ACC019069,Irmgard Dietz MBA.,19069,Privatkunde,Energy,MozartStraße 54,Halle,East,06940,Interessent,444797,1,2023-07-15
ACC019070,Dietmar Bolzmann,19070,Privatkunde,Energy,BahnhofStraße 123,Hannover,North,30216,Partner,9965,1,2021-03-30
ACC019071,Slobodan Täsche B.Sc.,19071,Privatkunde,Energy,SchillerGasse 4,Bochum,West,44172,Kunde,390045,1,2023-11-03
ACC019072,Dipl.-Ing. Mirella Weimer MBA.,19072,Privatkunde,Energy,ParkRing 108,Berlin,East,10766,Kunde,294373,1,2023-02-01
ACC019073,Meik Weller,19073,Privatkunde,Energy,WiesenGasse 144,Augsburg,South,86932,Kunde,182098,1,2020-01-27
ACC019074,Schweitzer Atzler AG,19074,Gewerbekunde,Energy,WiesenAllee 20,Berlin,East,10258,Kunde,2720056,25,2022-02-14
ACC019075,Geißler KGaA,19075,Kleingewerbe,Energy,HauptWeg 40,Köln,West,50140,Partner,1305795,100,2020-02-13
ACC019076,Rust Löffler e.G.,19076,Kleingewerbe,Energy,LindenStraße 58,Dortmund,West,44102,Interessent,4700599,5,2021-09-04
ACC019077,Univ.Prof. Frederik Jäkel,19077,Privatkunde,Energy,BlumenPlatz 62,Köln,West,50941,Kunde,243696,1,2020-09-13
ACC019078,Claudia Margraf,19078,Privatkunde,Energy,GoetheRing 14,Halle,East,06723,Partner,84499,1,2023-02-23
ACC019079,Virginia Gunpf,19079,Kleingewerbe,Energy,TalRing 128,Karlsruhe,South,76912,Interessent,2844069,50,2023-03-17
ACC019080,Niels Atzler,19080,Privatkunde,Energy,MozartAllee 124,Freiburg,South,79487,Partner,233371,1,2022-12-12
ACC019081,Prof. Jörn Oestrovsky B.Sc.,19081,Privatkunde,Energy,BlumenAllee 36,Oldenburg,North,26251,Kunde,115644,1,2021-05-28
ACC019082,Ing. Hildegart Karge,19082,Privatkunde,Energy,ParkRing 65,Essen,West,45263,Partner,304934,1,2023-03-03
ACC019083,Nadine Schenk,19083,Privatkunde,Energy,MozartAllee 44,Hamburg,North,20231,Partner,172340,1,2020-08-21
ACC019084,Sorgatz e.G.,19084,Kleingewerbe,Energy,MarktAllee 5,Karlsruhe,South,76212,Partner,1713892,100,2021-11-17
ACC019085,Prof. Mareile Wagner,19085,Privatkunde,Energy,BlumenRing 138,Bremen,North,28291,Interessent,57071,1,2022-05-27
ACC019086,Lioba Siering,19086,Gewerbekunde,Energy,WiesenWeg 64,Dortmund,West,44261,Partner,879673,10,2021-01-24
ACC019087,Neuschäfer,19087,Kleingewerbe,Energy,BeethovenAllee 72,Berlin,East,10676,Partner,3394139,10,2020-03-26
ACC019088,Lisa Tröst,19088,Privatkunde,Energy,RathausGasse 44,Stuttgart,South,70430,Partner,64284,1,2022-09-19
ACC019089,Thanel AG & Co. KGaA,19089,Kleingewerbe,Energy,RathausAllee 80,München,South,80225,Kunde,4146303,5,2023-07-06
ACC019090,Eggert Ullmann,19090,Privatkunde,Energy,HauptWeg 81,Duisburg,West,47102,Interessent,475256,1,2021-04-28
ACC019091,David Kostolzin-Röhrdanz,19091,Privatkunde,Energy,MarktRing 68,Hamburg,North,20482,Interessent,310868,1,2023-12-05
ACC019092,Joana Mude-Bauer,19092,Privatkunde,Energy,RosenRing 140,Duisburg,West,47451,Partner,345396,1,2023-07-26
ACC019093,Horst-Peter Kobelt B.Eng.,19093,Privatkunde,Energy,ParkPlatz 106,München,South,80753,Kunde,319894,1,2022-08-18
ACC019094,Prof. Gudrun Zimmer B.Eng.,19094,Privatkunde,Energy,RosenStraße 85,München,South,80422,Partner,199604,1,2023-09-29
ACC019095,Janett Trapp,19095,Privatkunde,Energy,SchillerAllee 120,Stuttgart,South,70624,Partner,12441,1,2020-03-18
ACC019096,Swantje Junk-Hamann,19096,Privatkunde,Energy,WaldAllee 115,Hamburg,North,20938,Interessent,140278,1,2020-05-27
ACC019097,Klaus Fechner,19097,Privatkunde,Energy,BirkenPlatz 94,Düsseldorf,West,40360,Interessent,475377,1,2023-04-12
ACC019098,Nelli Lindner,19098,Privatkunde,Energy,SeeRing 129,Duisburg,West,47653,Kunde,422461,1,2022-12-27
ACC019099,Danielle Bähr,19099,Privatkunde,Energy,LindenStraße 6,Essen,West,45807,Kunde,129410,1,2022-10-08
ACC019100,Dowerg,19100,Kleingewerbe,Energy,BrunnenGasse 107,Münster,West,48609,Partner,708931,5,2021-02-12
ACC019101,Dr. Conrad Gerlach B.Eng.,19101,Privatkunde,Energy,BahnhofGasse 51,Hamburg,North,20587,Partner,496148,1,2021-09-27
ACC019102,Gundel Bähr B.Eng.,19102,Kleingewerbe,Energy,RathausAllee 1,Düsseldorf,West,40372,Kunde,1364635,5,2021-01-21
ACC019103,Christian Fröhlich,19103,Privatkunde,Energy,MondGasse 133,Berlin,East,10132,Kunde,320790,1,2023-03-18
ACC019104,Dipl.-Ing. Florence Weller,19104,Privatkunde,Energy,TannenStraße 67,München,South,80200,Partner,159568,1,2021-08-20
ACC019105,Univ.Prof. Rochus Köster B.Sc.,19105,Privatkunde,Energy,SchillerGasse 116,Freiburg,South,79189,Interessent,247277,1,2022-11-08
ACC019106,Holt,19106,Kleingewerbe,Energy,BlumenRing 117,Freiburg,South,79250,Interessent,547866,25,2021-04-01
ACC019107,Gunda Warmer,19107,Privatkunde,Energy,KirchWeg 68,Stuttgart,South,70799,Interessent,14078,1,2020-09-05
ACC019108,Dörthe Dippel B.Eng.,19108,Privatkunde,Energy,SchulWeg 143,München,South,80919,Kunde,194943,1,2023-06-06
ACC019109,Maurizio Löffler-Löchel,19109,Privatkunde,Energy,GoetheGasse 147,Freiburg,South,79718,Interessent,283229,1,2022-10-04
ACC019110,Fiebig e.V.,19110,Kleingewerbe,Energy,MarktWeg 122,Nürnberg,South,90368,Partner,4844496,25,2021-05-21
