customer_key,customer_name,customer_type,housing_type,vertical,address,city,state,zip,region_key
19346,Bender,Kleingewerbe,Einfamilienhaus,Energy,MondWeg 16,Berlin,East,10262,403
19347,Elli Kade,Privatkunde,Einfamilienhaus,Energy,SchillerAllee 94,Stuttgart,South,70114,401
19348,Anneliese Sauer,Privatkunde,Reihenhaus,Energy,BahnhofStraße 17,Köln,West,50563,402
19349,Friedrich-Wilhelm Döhn-Koch,Privatkunde,Einfamilienhaus,Energy,SchulRing 39,Berlin,East,10344,403
19350,Pieper GmbH & Co. KG,Gewerbekunde,Gewerbeimmobilie,Energy,MarktWeg 63,Berlin,East,10125,403
19351,Ing. Kai-Uwe Hermann B.Sc.,Kleingewerbe,Einfamilienhaus,Energy,BahnhofAllee 68,Bremen,North,28651,400
19352,Wolfgang Loos,Privatkunde,Wohnung,Energy,RosenRing 36,Braunschweig,North,38407,400
19353,Metin Mentzel,Privatkunde,Einfamilienhaus,Energy,WaldStraße 114,Karlsruhe,South,76629,401
19354,Tilmann Seip,Privatkunde,Einfamilienhaus,Energy,SchulPlatz 21,Hamburg,North,20147,400
19355,Elif auch Schlauchin-Drubin,Kleingewerbe,Wohnung,Energy,KirchWeg 78,Hamburg,North,20921,400
19356,Florence Junk,Privatkunde,Einfamilienhaus,Energy,BirkenAllee 112,München,South,80407,401
19357,Ewald Nohlmans B.Eng.,Kleingewerbe,Wohnung,Energy,MozartAllee 142,Augsburg,South,86805,401
19358,Herr Ben Klingelhöfer,Privatkunde,Einfamilienhaus,Energy,LindenPlatz 47,Stuttgart,South,70899,401
19359,Loretta Dehmel-Hofmann,Privatkunde,Einfamilienhaus,Energy,HeidePlatz 123,Düsseldorf,West,40847,402
19360,Univ.Prof. Babette Kramer,Privatkunde,Einfamilienhaus,Energy,WiesenStraße 129,Münster,West,48501,402
19361,Annelies Killer,Privatkunde,Mehrfamilienhaus,Energy,SchulStraße 149,Augsburg,South,86213,401
19362,Dr. Constanze Mülichen MBA.,Privatkunde,Reihenhaus,Energy,SeeRing 85,Berlin,East,10355,403
19363,Hiller,Kleingewerbe,Reihenhaus,Energy,MarktRing 8,Berlin,East,10485,403
19364,Ullrich KG,Kleingewerbe,Gewerbeimmobilie,Energy,BahnhofStraße 41,Hamburg,North,20573,400
19365,Gutknecht GbR,Kleingewerbe,Einfamilienhaus,Energy,MondRing 65,Duisburg,West,47821,402
19366,Magnus Noack,Privatkunde,Einfamilienhaus,Energy,EichenPlatz 10,Köln,West,50380,402
19367,Ahmet Schönland,Privatkunde,Reihenhaus,Energy,EichenAllee 74,Dortmund,West,44144,402
19368,Ingmar Dörschner,Privatkunde,Wohnung,Energy,MondStraße 58,Berlin,East,10462,403
19369,Köster,Gewerbekunde,Gewerbeimmobilie,Energy,KirchGasse 24,Hamburg,North,20118,400
19370,Univ.Prof. Auguste Sontag B.Eng.,Privatkunde,Einfamilienhaus,Energy,TalWeg 135,Berlin,East,10447,403
19371,Auguste Jockel,Gewerbekunde,Gewerbeimmobilie,Energy,RosenStraße 120,Berlin,East,10585,403
19372,Klemt,Kleingewerbe,Reihenhaus,Energy,LindenPlatz 9,Augsburg,South,86260,401
19373,Fredy Säuberlich,Privatkunde,Wohnung,Energy,MarktAllee 88,Berlin,East,10733,403
19374,Gabriella Reichmann,Privatkunde,Einfamilienhaus,Energy,HeideRing 104,Essen,West,45869,402
19375,Jörg Neuschäfer B.A.,Kleingewerbe,Einfamilienhaus,Energy,HeideGasse 45,Lübeck,North,23109,400
19376,Kläre Beier-Mosemann,Privatkunde,Mehrfamilienhaus,Energy,KirchRing 60,Bremen,North,28161,400
19377,Prof. Hans-Rainer Loos,Privatkunde,Einfamilienhaus,Energy,BirkenGasse 110,Düsseldorf,West,40943,402
19378,Sigismund Plath,Privatkunde,Wohnung,Energy,TalAllee 49,Hannover,North,30789,400
19379,Reinhardt GbR,Gewerbekunde,Gewerbeimmobilie,Energy,EichenGasse 70,Bonn,West,53791,402
19380,Prof. Joerg Bohnbach MBA.,Kleingewerbe,Wohnung,Energy,SchulPlatz 50,Nürnberg,South,90127,401
19381,Katarzyna Etzold,Privatkunde,Wohnung,Energy,MarktGasse 140,Köln,West,50371,402
19382,Michaele Geisler B.A.,Privatkunde,Einfamilienhaus,Energy,MozartRing 93,Berlin,East,10285,403
19383,Sami Scheibe,Privatkunde,Einfamilienhaus,Energy,TannenRing 47,Wuppertal,West,42160,402
19384,Henryk Bachmann,Privatkunde,Wohnung,Energy,MarktRing 41,Nürnberg,South,90703,401
19385,Mirja Krause,Privatkunde,Wohnung,Energy,BeethovenGasse 13,Nürnberg,South,90300,401
19386,Elfriede Karge,Privatkunde,Einfamilienhaus,Energy,TannenRing 38,Würzburg,South,97429,401
19387,Erkan Barkholz,Privatkunde,Einfamilienhaus,Energy,ParkPlatz 138,Dresden,East,01340,403
19388,Albers,Gewerbekunde,Gewerbeimmobilie,Energy,BirkenGasse 150,Lübeck,North,23807,400
19389,Marie-Therese Adler-Heß,Privatkunde,Einfamilienhaus,Energy,WaldWeg 1,Berlin,East,10259,403
19390,Michaele Ullrich,Kleingewerbe,Wohnung,Energy,MozartAllee 134,Stuttgart,South,70513,401
19391,Michel Schmidt,Privatkunde,Einfamilienhaus,Energy,BahnhofAllee 130,Nürnberg,South,90632,401
19392,Biggen,Kleingewerbe,Mehrfamilienhaus,Energy,WiesenRing 59,Berlin,East,10716,403
19393,Siegbert Peukert,Privatkunde,Reihenhaus,Energy,BeethovenAllee 131,Berlin,East,10501,403
19394,Heinrich Hahn AG,Gewerbekunde,Gewerbeimmobilie,Energy,BahnhofGasse 40,Aachen,West,52945,402
19395,Diether Nohlmans,Privatkunde,Wohnung,Energy,SternAllee 62,Hannover,North,30232,400
19396,Edith Trüb-Etzold,Privatkunde,Reihenhaus,Energy,MondStraße 64,Dortmund,West,44509,402
19397,Claudia Geisel B.A.,Privatkunde,Einfamilienhaus,Energy,SchulWeg 34,Hamburg,North,20298,400
19398,Dr. Sarah Loos B.Eng.,Privatkunde,Mehrfamilienhaus,Energy,SchillerGasse 84,Bonn,West,53499,402
19399,Francis Hänel,Privatkunde,Einfamilienhaus,Energy,RathausAllee 43,Kiel,North,24466,400
19400,Vadim Seip-Krause,Privatkunde,Reihenhaus,Energy,MozartAllee 23,Essen,West,45255,402
19401,Guenther Sauer,Privatkunde,Reihenhaus,Energy,HeideGasse 58,Berlin,East,10175,403
19402,Heß GmbH & Co. KG,Kleingewerbe,Wohnung,Energy,LindenRing 21,Nürnberg,South,90444,401
19403,Ing. Egon Junken B.A.,Kleingewerbe,Mehrfamilienhaus,Energy,RathausAllee 70,Ulm,South,89975,401
19404,Dipl.-Ing. Pius Sontag,Privatkunde,Einfamilienhaus,Energy,TannenAllee 113,Düsseldorf,West,40628,402
19405,Elli Schacht,Privatkunde,Mehrfamilienhaus,Energy,HeideStraße 79,Berlin,East,10222,403
19406,Andres Wesack B.Eng.,Privatkunde,Einfamilienhaus,Energy,SchillerGasse 62,Würzburg,South,97916,401
19407,Rose GmbH & Co. KG,Gewerbekunde,Gewerbeimmobilie,Energy,RosenGasse 41,Aachen,West,52846,402
19408,Wilmsen GmbH,Kleingewerbe,Einfamilienhaus,Energy,SchillerRing 100,Hamburg,North,20498,400
19409,Apollonia Gude,Kleingewerbe,Einfamilienhaus,Energy,BeethovenGasse 96,Nürnberg,South,90213,401
19410,Rosalinde Schmiedecke,Privatkunde,Einfamilienhaus,Energy,LindenGasse 128,Köln,West,50935,402
19411,Ing. Bärbel Linke,Privatkunde,Wohnung,Energy,BergRing 129,Oldenburg,North,26947,400
19412,Malte Kramer,Privatkunde,Einfamilienhaus,Energy,BeethovenPlatz 31,Hamburg,North,20549,400
19413,Oliver Bauer,Privatkunde,Einfamilienhaus,Energy,MozartRing 1,Nürnberg,South,90211,401
19414,Carolina Mosemann B.Eng.,Privatkunde,Wohnung,Energy,RathausStraße 105,Nürnberg,South,90498,401
19415,Niklas Johann,Privatkunde,Einfamilienhaus,Energy,WiesenAllee 28,München,South,80785,401
19416,Florian Sölzer,Privatkunde,Einfamilienhaus,Energy,SeeStraße 131,Dresden,East,01195,403
19417,Herr Vadim Kraushaar B.Eng.,Kleingewerbe,Wohnung,Energy,MondAllee 79,München,South,80684,401
19418,Riza Bohnbach,Privatkunde,Mehrfamilienhaus,Energy,SternStraße 81,Dresden,East,01398,403
19419,Niko Gute,Privatkunde,Reihenhaus,Energy,KirchGasse 49,Nürnberg,South,90420,401
19420,Ing. Hilda Jessel,Privatkunde,Wohnung,Energy,WiesenPlatz 96,Köln,West,50692,402
19421,Zenon Segebahn,Privatkunde,Mehrfamilienhaus,Energy,SternAllee 105,Hannover,North,30118,400
19422,Univ.Prof. Hans-Adolf Hövel,Privatkunde,Einfamilienhaus,Energy,WaldPlatz 48,Freiburg,South,79850,401
19423,Dipl.-Ing. Aloys Berger,Privatkunde,Einfamilienhaus,Energy,SternGasse 54,Leipzig,East,04327,403
19424,Dr. Katja Weller,Privatkunde,Wohnung,Energy,EichenStraße 138,Dortmund,West,44383,402
19425,Dr. Dominik Pölitz,Privatkunde,Einfamilienhaus,Energy,WiesenAllee 2,Hamburg,North,20784,400
19426,Danica Klingelhöfer,Privatkunde,Reihenhaus,Energy,BirkenPlatz 88,Hannover,North,30894,400
19427,Schlosser Schmiedt AG & Co. OHG,Gewerbekunde,Gewerbeimmobilie,Energy,EichenAllee 96,Hamburg,North,20298,400
19428,Ulrike Ruppersberger,Privatkunde,Mehrfamilienhaus,Energy,BeethovenWeg 59,Potsdam,East,14827,403
19429,Gudrun Rörricht,Privatkunde,Wohnung,Energy,MondWeg 17,Bonn,West,53333,402
19430,Dr. Gotthold Bolnbach,Privatkunde,Wohnung,Energy,BrunnenWeg 21,Münster,West,48700,402
19431,Ing. Sophia Neureuther B.Eng.,Privatkunde,Einfamilienhaus,Energy,BeethovenStraße 66,Hamburg,North,20963,400
19432,Schenk GbR,Kleingewerbe,Einfamilienhaus,Energy,BrunnenPlatz 9,Wuppertal,West,42846,402
19433,Iris Klapp MBA.,Privatkunde,Einfamilienhaus,Energy,SeeWeg 77,Wuppertal,West,42754,402
19434,Jopich Dobes AG & Co. KGaA,Kleingewerbe,Reihenhaus,Energy,GoetheStraße 65,Münster,West,48303,402
19435,Ilonka Gutknecht,Gewerbekunde,Gewerbeimmobilie,Energy,WiesenWeg 10,Hannover,North,30263,400
19436,Heinz Noack MBA.,Privatkunde,Einfamilienhaus,Energy,SchulGasse 149,Chemnitz,East,09192,403
19437,Ing. Paula Metz,Privatkunde,Wohnung,Energy,SchulAllee 20,Erfurt,East,99606,403
19438,Egon Butte,Privatkunde,Einfamilienhaus,Energy,MarktStraße 67,Duisburg,West,47182,402
19439,Arnold Geisel,Privatkunde,Wohnung,Energy,SonnenGasse 102,München,South,80807,401
19440,Lukas Boucsein-Henschel,Privatkunde,Wohnung,Energy,EichenAllee 91,Hamburg,North,20754,400
19441,Univ.Prof. Raimund Thies MBA.,Privatkunde,Reihenhaus,Energy,SonnenGasse 49,Bremen,North,28494,400
19442,Raissa Häring,Privatkunde,Einfamilienhaus,Energy,BrunnenStraße 120,Aachen,West,52694,402
19443,Wulf,Gewerbekunde,Gewerbeimmobilie,Energy,BirkenRing 9,Wuppertal,West,42965,402
19444,Cilly Briemer,Privatkunde,Reihenhaus,Energy,BeethovenWeg 54,Köln,West,50600,402
19445,Eva-Marie Walter,Privatkunde,Wohnung,Energy,BirkenPlatz 42,Nürnberg,South,90904,401
19446,Samuel Zorbach B.Eng.,Privatkunde,Reihenhaus,Energy,TalPlatz 50,Hamburg,North,20944,400
19447,Marija Wulf,Privatkunde,Reihenhaus,Energy,SternAllee 118,Hamburg,North,20811,400
19448,Norma Ziegert,Privatkunde,Reihenhaus,Energy,ParkWeg 148,Bochum,West,44588,402
19449,Evamaria Rose B.A.,Privatkunde,Einfamilienhaus,Energy,BahnhofPlatz 95,Bremen,North,28116,400
19450,Löffler,Gewerbekunde,Gewerbeimmobilie,Energy,SeePlatz 104,Karlsruhe,South,76222,401
19451,Karl-Ludwig Süßebier B.A.,Privatkunde,Einfamilienhaus,Energy,MarktGasse 13,Stuttgart,South,70131,401
19452,Carla Köhler,Privatkunde,Reihenhaus,Energy,SeeRing 6,Bonn,West,53602,402
19453,Hande Beier KG,Kleingewerbe,Reihenhaus,Energy,SchillerAllee 147,Nürnberg,South,90196,401
19454,Karge Stiftung & Co. KG,Kleingewerbe,Reihenhaus,Energy,GoetheGasse 86,Münster,West,48360,402
19455,Ing. Dierk Bolnbach B.Eng.,Privatkunde,Reihenhaus,Energy,SeeGasse 23,Bochum,West,44936,402
19456,Ioannis Gunpf,Privatkunde,Reihenhaus,Energy,BlumenGasse 89,Stuttgart,South,70456,401
19457,Rebekka Kramer,Privatkunde,Wohnung,Energy,MondWeg 143,Rostock,North,18623,400
19458,Frau Verena Zimmer,Privatkunde,Einfamilienhaus,Energy,HeideGasse 117,Hamburg,North,20887,400
19459,Prof. Mirjam Ruppersberger,Privatkunde,Wohnung,Energy,SchulPlatz 105,Essen,West,45748,402
19460,Zeljko Weiß-Hermighausen,Privatkunde,Einfamilienhaus,Energy,WaldPlatz 14,Regensburg,South,93675,401
19461,Frau Wera Klemt MBA.,Privatkunde,Einfamilienhaus,Energy,SchulPlatz 46,Essen,West,45146,402
19462,Herma Döhn,Privatkunde,Mehrfamilienhaus,Energy,LindenRing 124,Berlin,East,10731,403
19463,Jörn Bien,Privatkunde,Wohnung,Energy,SeePlatz 149,Düsseldorf,West,40516,402
19464,Buchholz,Kleingewerbe,Reihenhaus,Energy,SchillerWeg 92,Stuttgart,South,70433,401
19465,Rolf Hamann,Privatkunde,Wohnung,Energy,TalStraße 121,Stuttgart,South,70289,401
19466,Danny Gieß,Privatkunde,Mehrfamilienhaus,Energy,BlumenStraße 49,Aachen,West,52748,402
19467,Trubin AG & Co. KG,Kleingewerbe,Wohnung,Energy,BrunnenAllee 60,Köln,West,50155,402
19468,Klaus-D. Kambs B.Eng.,Privatkunde,Einfamilienhaus,Energy,KirchWeg 97,Dresden,East,01521,403
19469,Dietrich Dietz,Privatkunde,Einfamilienhaus,Energy,BahnhofPlatz 150,Berlin,East,10735,403
19470,Prof. Julia Hauffer,Privatkunde,Einfamilienhaus,Energy,RathausAllee 80,Köln,West,50883,402
19471,Dragan Fliegner-Röhricht,Privatkunde,Einfamilienhaus,Energy,EichenRing 134,Kiel,North,24234,400
19472,Tilly Heser,Privatkunde,Einfamilienhaus,Energy,RosenRing 94,Essen,West,45729,402
19473,Francis Eberth,Privatkunde,Einfamilienhaus,Energy,WaldGasse 37,Braunschweig,North,38489,400
19474,Dipl.-Ing. Sabri Heinrich,Privatkunde,Wohnung,Energy,HeideRing 23,Essen,West,45206,402
19475,Harri Weimer-Weinhold,Privatkunde,Reihenhaus,Energy,RathausAllee 130,Potsdam,East,14567,403
19476,Drewes GmbH,Kleingewerbe,Einfamilienhaus,Energy,BrunnenRing 58,Bremen,North,28263,400
19477,Juncken Gutknecht GmbH & Co. KGaA,Gewerbekunde,Gewerbeimmobilie,Energy,RathausWeg 129,Stuttgart,South,70376,401
19478,Gunnar Seidel,Privatkunde,Wohnung,Energy,SeeAllee 74,München,South,80913,401
19479,Frank-Michael Jungfer,Privatkunde,Einfamilienhaus,Energy,MarktWeg 112,Essen,West,45207,402
19480,Sergei Schönland,Privatkunde,Wohnung,Energy,BlumenStraße 41,München,South,80957,401
19481,Janna Ring-Mans,Privatkunde,Einfamilienhaus,Energy,BahnhofRing 37,Düsseldorf,West,40967,402
19482,Prof. Jo Beckmann B.Sc.,Privatkunde,Einfamilienhaus,Energy,SchillerGasse 124,Bonn,West,53203,402
19483,Marcus Kitzmann,Privatkunde,Mehrfamilienhaus,Energy,BlumenGasse 4,Hamburg,North,20648,400
19484,Egbert Gieß,Privatkunde,Einfamilienhaus,Energy,TannenPlatz 68,Augsburg,South,86615,401
19485,Prof. Fanny Gotthard,Privatkunde,Wohnung,Energy,SchillerGasse 7,Magdeburg,East,39800,403
19486,Traugott Gertz MBA.,Privatkunde,Wohnung,Energy,SchillerPlatz 25,München,South,80375,401
19487,Gunter Klapp B.Eng.,Privatkunde,Reihenhaus,Energy,MarktGasse 14,München,South,80668,401
19488,Prof. Marion Benthin,Privatkunde,Einfamilienhaus,Energy,ParkWeg 89,Kiel,North,24521,400
19489,Gröttner Stiftung & Co. KG,Kleingewerbe,Mehrfamilienhaus,Energy,EichenPlatz 121,Duisburg,West,47519,402
19490,Rotraut Wähner-Rose,Privatkunde,Wohnung,Energy,MondPlatz 5,Hannover,North,30387,400
19491,Axel Beer B.Eng.,Privatkunde,Wohnung,Energy,SchulPlatz 113,Lübeck,North,23746,400
19492,Annerose Rosenow MBA.,Privatkunde,Wohnung,Energy,SchulStraße 99,Freiburg,South,79229,401
19493,Dr. Eckhardt Tlustek B.Sc.,Privatkunde,Einfamilienhaus,Energy,SchulWeg 86,Duisburg,West,47780,402
19494,Evelyne Karge,Privatkunde,Wohnung,Energy,BlumenPlatz 121,Berlin,East,10230,403
19495,Etzler Metz KG,Kleingewerbe,Einfamilienhaus,Energy,WaldAllee 100,Essen,West,45154,402
19496,Dipl.-Ing. Mandy Wulff B.A.,Privatkunde,Reihenhaus,Energy,SeeStraße 22,Stuttgart,South,70879,401
19497,Adolfine Gnatz-Hande,Privatkunde,Mehrfamilienhaus,Energy,MondRing 111,Stuttgart,South,70471,401
19498,Hubertine Hölzenbecher,Privatkunde,Einfamilienhaus,Energy,BirkenWeg 6,Dortmund,West,44200,402
19499,Mijo Säuberlich,Gewerbekunde,Gewerbeimmobilie,Energy,RathausPlatz 9,München,South,80844,401
19500,Herr Luciano Schmidtke MBA.,Privatkunde,Einfamilienhaus,Energy,MondWeg 9,Berlin,East,10406,403
19501,Kunibert Ullrich,Privatkunde,Mehrfamilienhaus,Energy,HauptAllee 139,Hamburg,North,20530,400
19502,Agatha Nerger,Privatkunde,Wohnung,Energy,BergPlatz 32,Magdeburg,East,39897,403
19503,Dipl.-Ing. Vanessa Roskoth,Privatkunde,Einfamilienhaus,Energy,BahnhofStraße 99,Berlin,East,10190,403
19504,Larissa Rudolph-auch Schlauchin,Privatkunde,Wohnung,Energy,SeeGasse 78,Leipzig,East,04414,403
19505,Meinolf Pruschke B.Sc.,Privatkunde,Mehrfamilienhaus,Energy,GoethePlatz 38,München,South,80928,401
19506,Tibor Schottin,Privatkunde,Wohnung,Energy,GoetheGasse 3,Kiel,North,24855,400
19507,Krystyna Stoll,Privatkunde,Einfamilienhaus,Energy,SonnenPlatz 111,Kiel,North,24622,400
19508,Emma Krebs B.Sc.,Privatkunde,Wohnung,Energy,TalGasse 110,Stuttgart,South,70115,401
19509,Dr. Wolfhard Sorgatz,Privatkunde,Einfamilienhaus,Energy,WiesenStraße 42,Rostock,North,18725,400
19510,Kristian Textor,Privatkunde,Einfamilienhaus,Energy,KirchPlatz 22,Essen,West,45876,402
19511,Alfonso Faust,Privatkunde,Wohnung,Energy,EichenPlatz 60,Regensburg,South,93667,401
19512,Antoinette Klotz,Privatkunde,Wohnung,Energy,TalAllee 150,Kiel,North,24365,400
19513,Beatrice Oderwald,Privatkunde,Reihenhaus,Energy,LindenWeg 115,Düsseldorf,West,40180,402
19514,Pölitz Wesack GmbH,Kleingewerbe,Wohnung,Energy,MondAllee 11,Kiel,North,24122,400
19515,Tomas Mentzel B.A.,Privatkunde,Einfamilienhaus,Energy,WaldRing 62,Dortmund,West,44248,402
19516,Daniela Gutknecht,Privatkunde,Wohnung,Energy,BergRing 81,Köln,West,50171,402
19517,Dipl.-Ing. Alfons Ehlert,Privatkunde,Einfamilienhaus,Energy,SternWeg 139,Stuttgart,South,70433,401
19518,Helmtrud Lübs-Otto,Privatkunde,Wohnung,Energy,SternPlatz 84,Essen,West,45408,402
19519,Reichmann Koch KG,Kleingewerbe,Reihenhaus,Energy,BirkenRing 9,Bonn,West,53130,402
19520,Diana Bohnbach,Privatkunde,Mehrfamilienhaus,Energy,HeidePlatz 119,Hamburg,North,20878,400
19521,Krause AG & Co. KGaA,Gewerbekunde,Gewerbeimmobilie,Energy,MondGasse 84,Berlin,East,10971,403
19522,Anselm Trub,Privatkunde,Wohnung,Energy,MondStraße 32,Hannover,North,30450,400
19523,Gislinde Wende-Caspar,Privatkunde,Wohnung,Energy,MozartAllee 45,Rostock,North,18685,400
19524,Thies Schmiedt GbR,Kleingewerbe,Wohnung,Energy,TannenWeg 116,München,South,80765,401
19525,Danuta Zimmer MBA.,Privatkunde,Reihenhaus,Energy,BeethovenAllee 66,München,South,80283,401
19526,Knappe,Kleingewerbe,Reihenhaus,Energy,BeethovenGasse 129,Düsseldorf,West,40232,402
19527,Nermin Gute,Privatkunde,Wohnung,Energy,SternAllee 50,München,South,80743,401
19528,Albert Karge,Privatkunde,Einfamilienhaus,Energy,SchillerPlatz 16,München,South,80224,401
19529,Imke Oderwald,Privatkunde,Wohnung,Energy,BergRing 50,Düsseldorf,West,40667,402
19530,Spieß AG,Kleingewerbe,Gewerbeimmobilie,Energy,TannenPlatz 38,Köln,West,50348,402
19531,Milos Blümel B.A.,Privatkunde,Wohnung,Energy,MondWeg 32,Köln,West,50472,402
19532,Kabus Ruppersberger GmbH & Co. KG,Gewerbekunde,Gewerbeimmobilie,Energy,SchulGasse 143,München,South,80948,401
19533,Karl-Heinrich Schuchhardt,Privatkunde,Wohnung,Energy,TannenRing 53,Wuppertal,West,42973,402
19534,Klothilde Kraus,Gewerbekunde,Gewerbeimmobilie,Energy,SternGasse 39,Hamburg,North,20603,400
19535,Ljiljana Graf B.Eng.,Privatkunde,Reihenhaus,Energy,TannenGasse 92,Düsseldorf,West,40842,402
19536,Danica Hermighausen,Privatkunde,Mehrfamilienhaus,Energy,SeePlatz 103,Berlin,East,10889,403
19537,Dr. Berend Hesse,Privatkunde,Wohnung,Energy,BlumenGasse 45,Ingolstadt,South,85364,401
19538,Paola Kade,Privatkunde,Mehrfamilienhaus,Energy,BergRing 2,Hamburg,North,20951,400
19539,Univ.Prof. Bernard Geisler,Privatkunde,Mehrfamilienhaus,Energy,HauptAllee 53,Rostock,North,18286,400
19540,Meral Rogge,Privatkunde,Mehrfamilienhaus,Energy,RosenGasse 92,München,South,80714,401
19541,Frau Hildegund Etzold,Privatkunde,Wohnung,Energy,SeeStraße 110,Oldenburg,North,26290,400
19542,Pirmin Scholz,Privatkunde,Wohnung,Energy,MozartStraße 126,Berlin,East,10808,403
19543,Karl-August Beyer,Privatkunde,Einfamilienhaus,Energy,BlumenAllee 88,München,South,80853,401
19544,Angelina Söding,Privatkunde,Wohnung,Energy,BergStraße 55,Stuttgart,South,70415,401
19545,Giorgio Ebert,Privatkunde,Einfamilienhaus,Energy,SternPlatz 52,Köln,West,50920,402
19546,Natascha Döhn,Privatkunde,Wohnung,Energy,SternPlatz 50,Stuttgart,South,70305,401
19547,Adelheid Klemt,Privatkunde,Mehrfamilienhaus,Energy,HeideGasse 2,Duisburg,West,47605,402
19548,Karl-Heinz Keudel,Privatkunde,Einfamilienhaus,Energy,ParkWeg 60,Münster,West,48344,402
19549,Meik Budig,Privatkunde,Wohnung,Energy,HauptStraße 20,Köln,West,50477,402
19550,Univ.Prof. Frank Naser B.Eng.,Privatkunde,Einfamilienhaus,Energy,GoetheWeg 65,Hamburg,North,20412,400
19551,Fritsch,Kleingewerbe,Gewerbeimmobilie,Energy,RathausAllee 12,Essen,West,45916,402
19552,Theresa Hartmann-Ziegert,Privatkunde,Einfamilienhaus,Energy,ParkGasse 145,Ulm,South,89459,401
19553,Hermighausen Boucsein AG & Co. KGaA,Kleingewerbe,Gewerbeimmobilie,Energy,GoetheStraße 17,Erfurt,East,99557,403
19554,Dipl.-Ing. Gereon Mentzel,Privatkunde,Wohnung,Energy,MozartWeg 81,Berlin,East,10248,403
19555,Giuseppe Süßebier-Hethur,Privatkunde,Einfamilienhaus,Energy,MondAllee 94,München,South,80543,401
19556,Univ.Prof. Kenan Warmer B.A.,Privatkunde,Einfamilienhaus,Energy,BrunnenStraße 110,Dortmund,West,44314,402
19557,Karge Hahn KG,Kleingewerbe,Wohnung,Energy,GoetheStraße 108,München,South,80456,401
19558,Kruschwitz,Kleingewerbe,Reihenhaus,Energy,SeeWeg 97,Hannover,North,30574,400
19559,Sigmund Hoffmann,Privatkunde,Einfamilienhaus,Energy,MondPlatz 75,Würzburg,South,97940,401
19560,Ferdi Bauer-Reising,Privatkunde,Mehrfamilienhaus,Energy,BeethovenGasse 49,Rostock,North,18667,400
19561,Henrik Holzapfel,Privatkunde,Einfamilienhaus,Energy,SonnenRing 61,Nürnberg,South,90466,401
19562,Brit Koch,Privatkunde,Einfamilienhaus,Energy,SchulPlatz 142,Berlin,East,10963,403
19563,Prof. Niels Tintzmann MBA.,Privatkunde,Mehrfamilienhaus,Energy,KirchWeg 51,Berlin,East,10851,403
19564,Nicole Schomber,Privatkunde,Mehrfamilienhaus,Energy,BergAllee 8,München,South,80932,401
19565,Dipl.-Ing. Robert Löwer,Privatkunde,Einfamilienhaus,Energy,WiesenPlatz 95,München,South,80436,401
19566,Herr Karsten Dippel,Privatkunde,Wohnung,Energy,LindenAllee 82,Köln,West,50789,402
19567,Darko Fliegner,Privatkunde,Einfamilienhaus,Energy,SeeAllee 145,Köln,West,50924,402
19568,Rahel Wilmsen,Privatkunde,Einfamilienhaus,Energy,SeePlatz 124,Aachen,West,52863,402
19569,Hedda Eberhardt-Heser,Privatkunde,Einfamilienhaus,Energy,KirchGasse 116,Dresden,East,01297,403
19570,Prof. Alois Schleich,Privatkunde,Reihenhaus,Energy,HauptPlatz 59,Essen,West,45888,402
19571,Frau Cathleen Anders MBA.,Privatkunde,Wohnung,Energy,MozartAllee 77,Magdeburg,East,39474,403
19572,Laurenz Lübs,Privatkunde,Wohnung,Energy,BirkenPlatz 85,Bonn,West,53849,402
19573,Ing. Sven Ditschlerin B.Eng.,Privatkunde,Reihenhaus,Energy,MarktStraße 128,Erfurt,East,99188,403
19574,Arne Möchlichen,Privatkunde,Reihenhaus,Energy,BirkenPlatz 77,München,South,80247,401
19575,Margaret Hamann,Privatkunde,Mehrfamilienhaus,Energy,EichenAllee 118,Hannover,North,30588,400
19576,Herr Heinz-Walter Blümel B.A.,Privatkunde,Wohnung,Energy,RathausRing 102,Regensburg,South,93413,401
